query_id,query_year,model,rank,neighbor_id,neighbor_year,similarity,era_match
https://openalex.org/W4249214199,1971,scincl,8,https://openalex.org/W4398419074,2020,0.7884826064109802,False
https://openalex.org/W4249214199,1971,scincl,9,https://openalex.org/W4398995353,2020,0.7884825468063354,False
https://openalex.org/W25697174,1972,scincl,0,https://openalex.org/W2991298912,1972,0.8141461610794067,True
https://openalex.org/W25697174,1972,scincl,1,https://openalex.org/W26084134,1973,0.8127485513687134,True
https://openalex.org/W25697174,1972,scincl,2,https://openalex.org/W1989931111,1979,0.765268862247467,True
https://openalex.org/W25697174,1972,scincl,3,https://openalex.org/W5792913,1983,0.7611515522003174,True
https://openalex.org/W25697174,1972,scincl,4,https://openalex.org/W3140342946,1984,0.754590630531311,True
https://openalex.org/W25697174,1972,scincl,5,https://openalex.org/W2086866857,1982,0.7472060918807983,True
https://openalex.org/W25697174,1972,scincl,6,https://openalex.org/W2026244239,1977,0.7455257177352905,True
https://openalex.org/W25697174,1972,scincl,7,https://openalex.org/W1473645893,1974,0.7419093251228333,True
https://openalex.org/W25697174,1972,scincl,8,https://openalex.org/W2004569590,1985,0.7407786846160889,True
https://openalex.org/W25697174,1972,scincl,9,https://openalex.org/W4297748578,2018,0.7392212152481079,False
https://openalex.org/W2142034781,1973,scincl,0,https://openalex.org/W2025078931,1989,0.9040960073471069,True
https://openalex.org/W2142034781,1973,scincl,1,https://openalex.org/W2048540376,1982,0.8449230194091797,True
https://openalex.org/W2142034781,1973,scincl,2,https://openalex.org/W2028799729,1982,0.8416467905044556,True
https://openalex.org/W2142034781,1973,scincl,3,https://openalex.org/W1978130492,1970,0.8283103704452515,True
https://openalex.org/W2142034781,1973,scincl,4,https://openalex.org/W2313884792,1970,0.8222314715385437,True
https://openalex.org/W2142034781,1973,scincl,5,https://openalex.org/W2007910849,1970,0.8216419816017151,True
https://openalex.org/W2142034781,1973,scincl,6,https://openalex.org/W1984135199,1973,0.8214022517204285,True
https://openalex.org/W2142034781,1973,scincl,7,https://openalex.org/W2791315293,1984,0.8166836500167847,True
https://openalex.org/W2142034781,1973,scincl,8,https://openalex.org/W2326270923,1970,0.8114143013954163,True
https://openalex.org/W2142034781,1973,scincl,9,https://openalex.org/W1992738130,1971,0.8098081946372986,True
https://openalex.org/W2072293195,1974,scincl,0,https://openalex.org/W2302260387,1988,0.8520233631134033,True
